match_id,bowler,wickets
570,JP Faulkner,1
569,Sandeep Sharma,1
44,CJ Anderson,1
44,A Mishra,1
574,MA Starc,1
574,CH Morris,1
573,RA Jadeja,1
573,MM Sharma,1
573,MJ McClenaghan,1
573,J Suchith,1
40,BA Stokes,1
39,S Kaul,1
39,B Kumar,1
39,A Mishra,1
38,SN Thakur,1
38,DT Christian,1
37,YS Chahal,1
37,SR Watson,1
41,RA Jadeja,1
41,PJ Sangwan,1
37,A Choudhary,1
36,Rashid Khan,1
36,CR Woakes,1
35,MM Sharma,1
35,GJ Maxwell,1
576,R Vinay Kumar,1
576,MM Sharma,1
576,DR Smith,1
575,SK Raina,1
575,S Aravind,1
575,R Ashwin,1
575,MM Sharma,1
575,MA Starc,1
575,HV Patel,1
575,DJ Bravo,1
575,D Wiese,1
33,P Negi,1
33,JD Unadkat,1
33,DT Christian,1
32,Rashid Khan,1
32,MM Sharma,1
579,P Sahu,1
579,MP Stoinis,1
579,MG Johnson,1
578,A Mishra,1
577,RP Singh,1
577,R Bhatia,1
577,R Ashwin,1
577,M Ashwin,1
577,Harbhajan Singh,1
37,KV Sharma,1
37,JJ Bumrah,1
29,SP Narine,1
582,I Sharma,1
582,DJ Bravo,1
581,PP Chawla,1
581,Kuldeep Yadav,1
581,Harbhajan Singh,1
581,HH Pandya,1
581,AD Russell,1
580,Parvez Rasool,1
580,AF Milne,1
579,Sandeep Sharma,1
34,Harbhajan Singh,1
34,Ankit Soni,1
33,Washington Sundar,1
33,STR Binny,1
33,S Badree,1
585,DJ Bravo,1
584,Mustafizur Rahman,1
584,AD Russell,1
584,A Ashish Reddy,1
583,Z Khan,1
583,Sandeep Sharma,1
583,J Yadav,1
583,CH Morris,1
583,AR Patel,1
31,UT Yadav,1
31,SP Narine,1
30,P Negi,1
30,JP Faulkner,1
30,Basil Thampi,1
30,Ankit Soni,1
29,UT Yadav,1
29,JD Unadkat,1
29,DT Christian,1
28,Washington Sundar,1
28,MG Johnson,1
28,Imran Tahir,1
28,Harbhajan Singh,1
28,DT Christian,1
27,UT Yadav,1
587,Z Khan,1
587,S Aravind,1
587,CR Brathwaite,1
586,KJ Abbott,1
586,Ankit Sharma,1
585,SB Jakati,1
585,KH Pandya,1
585,JP Faulkner,1
590,MJ McClenaghan,1
590,KW Richardson,1
589,YK Pathan,1
589,UT Yadav,1
589,PP Chawla,1
588,Mustafizur Rahman,1
588,B Kumar,1
27,STR Binny,1
27,S Badree,1
27,S Aravind,1
26,SS Agarwal,1
26,RA Jadeja,1
26,NB Singh,1
26,MM Sharma,1
26,DR Smith,1
29,PP Chawla,1
25,B Kumar,1
24,K Rabada,1
24,HH Pandya,1
23,UT Yadav,1
23,SK Raina,1
23,P Kumar,1
593,Z Khan,1
593,Harbhajan Singh,1
593,HH Pandya,1
593,CH Morris,1
592,T Shamsi,1
592,HV Patel,1
591,Mustafizur Rahman,1
591,DJ Hooda,1
591,Bipul Sharma,1
591,BB Sran,1
596,M Ashwin,1
595,YS Chahal,1
595,T Shamsi,1
595,SR Watson,1
595,PV Tambe,1
595,KW Richardson,1
595,DS Kulkarni,1
594,Sandeep Sharma,1
594,R Dhawan,1
594,MM Sharma,1
594,B Kumar,1
25,Rashid Khan,1
25,JD Unadkat,1
25,Imran Tahir,1
25,DT Christian,1
25,Bipul Sharma,1
22,KH Pandya,1
22,JJ Bumrah,1
21,Yuvraj Singh,1
21,S Kaul,1
20,S Aravind,1
20,P Negi,1
598,MC Henriques,1
598,B Kumar,1
598,A Nehra,1
597,Sandeep Sharma,1
597,MG Johnson,1
597,AR Patel,1
596,UT Yadav,1
596,Shakib Al Hasan,1
596,SP Narine,1
596,R Sathish,1
601,DJ Bravo,1
600,UT Yadav,1
600,Shakib Al Hasan,1
600,MJ McClenaghan,1
600,Harbhajan Singh,1
600,HH Pandya,1
599,JP Faulkner,1
599,JP Duminy,1
599,DJ Bravo,1
598,R Ashwin,1
598,NLTC Perera,1
23,JP Faulkner,1
23,CR Woakes,1
23,Basil Thampi,1
22,MP Stoinis,1
22,MM Sharma,1
19,Sandeep Sharma,1
19,S Kaul,1
19,Mohammad Nabi,1
19,MC Henriques,1
19,KC Cariappa,1
18,UT Yadav,1
18,SP Narine,1
603,Mustafizur Rahman,1
603,MC Henriques,1
603,BB Sran,1
603,B Kumar,1
603,A Nehra,1
602,SP Narine,1
602,CH Morris,1
602,A Mishra,1
601,R Bhatia,1
606,STR Binny,1
606,SR Watson,1
606,S Aravind,1
606,AD Russell,1
605,R Ashwin,1
605,MJ McClenaghan,1
605,Harbhajan Singh,1
605,AB Dinda,1
604,Sandeep Sharma,1
604,RA Jadeja,1
604,DS Kulkarni,1
603,T Shamsi,1
603,SR Watson,1
20,DS Kulkarni,1
20,Basil Thampi,1
20,AF Milne,1
18,A Mishra,1
17,SR Watson,1
17,S Badree,1
17,P Negi,1
17,Imran Tahir,1
16,SL Malinga,1
16,P Kumar,1
16,MM Patel,1
608,M Morkel,1
607,Z Khan,1
607,S Kaushik,1
607,RA Jadeja,1
607,Mohammed Shami,1
607,CH Morris,1
607,A Mishra,1
606,UT Yadav,1
15,KC Cariappa,1
15,CJ Anderson,1
15,AR Patel,1
15,A Mishra,1
14,YK Pathan,1
14,TA Boult,1
14,SP Narine,1
611,RP Singh,1
611,CJ Jordan,1
610,P Kumar,1
610,MC Henriques,1
610,BB Sran,1
609,AB Dinda,1
609,A Mishra,1
18,CR Woakes,1
18,CH Morris,1
614,PP Chawla,1
614,GB Hogg,1
614,DS Kulkarni,1
614,DR Smith,1
614,AD Russell,1
613,MJ McClenaghan,1
613,MC Henriques,1
613,B Kumar,1
612,Z Khan,1
612,Sandeep Sharma,1
612,Mohammed Shami,1
612,KC Cariappa,1
611,YS Chahal,1
16,Harbhajan Singh,1
15,Sandeep Sharma,1
15,MM Sharma,1
14,BCJ Cutting,1
14,A Nehra,1
13,SN Thakur,1
13,RD Chahar,1
13,RA Jadeja,1
13,P Kumar,1
13,Imran Tahir,1
13,DR Smith,1
12,YS Chahal,1
12,STR Binny,1
616,MC Henriques,1
616,BB Sran,1
616,B Kumar,1
615,YS Chahal,1
615,AR Patel,1
614,Shakib Al Hasan,1
10,MJ McClenaghan,1
10,HH Pandya,1
619,AR Patel,1
618,Mohammed Shami,1
618,J Yadav,1
618,CH Morris,1
618,A Nehra,1
617,YS Chahal,1
617,TG Southee,1
617,S Aravind,1
617,MJ McClenaghan,1
617,KH Pandya,1
616,RP Singh,1
616,R Ashwin,1
14,Rashid Khan,1
14,Kuldeep Yadav,1
622,AR Patel,1
621,Shakib Al Hasan,1
621,AS Rajpoot,1
621,AD Russell,1
620,S Aravind,1
620,DS Kulkarni,1
619,TG Southee,1
12,KH Pandya,1
12,HH Pandya,1
11,VR Aaron,1
11,SP Narine,1
11,PP Chawla,1
11,C de Grandhomme,1
11,AR Patel,1
10,SL Malinga,1
10,Rashid Khan,1
9,CH Morris,1
9,A Zampa,1
8,YS Chahal,1
8,TS Mills,1
8,Sandeep Sharma,1
8,AR Patel,1
624,YS Chahal,1
624,SP Narine,1
624,Iqbal Abdulla,1
623,Z Khan,1
623,R Vinay Kumar,1
623,Harbhajan Singh,1
623,A Mishra,1
622,Sandeep Sharma,1
622,Mustafizur Rahman,1
622,MC Henriques,1
628,JP Duminy,1
627,SP Narine,1
627,SB Jakati,1
627,M Morkel,1
627,DS Kulkarni,1
627,DJ Bravo,1
627,AS Rajpoot,1
626,Sandeep Sharma,1
626,KJ Abbott,1
626,AR Patel,1
625,CH Morris,1
10,DJ Hooda,1
10,A Nehra,1
9,S Nadeem,1
9,Imran Tahir,1
9,DL Chahar,1
7,JJ Bumrah,1
7,CR Woakes,1
6,P Kumar,1
6,A Nehra,1
5,YS Chahal,1
5,TS Mills,1
5,SR Watson,1
629,Sandeep Sharma,1
629,R Dhawan,1
629,NLTC Perera,1
629,MM Sharma,1
629,AR Patel,1
629,AB Dinda,1
629,A Zampa,1
628,NM Coulter-Nile,1
628,Mustafizur Rahman,1
634,BB Sran,1
2,MJ McClenaghan,1
2,HH Pandya,1
2,BA Stokes,1
2,A Zampa,1
1,YS Chahal,1
1,TS Mills,1
1,STR Binny,1
1,DJ Hooda,1
1,Bipul Sharma,1
636,YS Chahal,1
5,S Nadeem,1
5,PJ Cummins,1
4,T Natarajan,1
4,Swapnil Singh,1
4,RD Chahar,1
260,KA Pollard,1
260,I Sharma,1
259,VR Aaron,1
259,PP Chawla,1
259,P Kumar,1
259,M Morkel,1
259,JR Hopes,1
264,JD Ryder,1
263,Z Khan,1
263,Y Nagar,1
263,S Aravind,1
263,JR Hopes,1
263,DL Vettori,1
263,AB Dinda,1
262,R Sharma,1
634,BCJ Cutting,1
